-2.0	4.8892001778969323789601130935906783038241515198571e-20
-1.9955555555555555	1.7932364702101711979693319820334486863725521809265e-18
-1.9933333333333334	2.0677403061779837991503050389222230445898218355301e-19
-1.9922222222222221	3.9904515651742330844307286233539319604899741665255e-19
-1.991111111111111	2.3101086892012384563275586098112679504773519650909e-17
-1.99	1.3558966623225261516408899593846492725052882200357e-19
-1.988888888888889	5.5215987598154691139602619087747708092112878829728e-18
-1.9877777777777779	1.0308347651086583014601115641365037445734609259899e-17
-1.9866666666666666	2.0829276366593034315431535860571350676967066717332e-16
-1.9855555555555555	4.7806823079061176527837187851991422103938092472888e-18
-1.9844444444444445	7.7676387533928556756047565496053677166144149766352e-17
-1.9833333333333334	1.4054168455181924440364104557243417163716530254357e-16
-1.9822222222222223	0.0000000000000014056859333624021036498638367569983489882949057307
-1.981111111111111	8.3142250464376565329747389285746461042122334871868e-17
-1.98	7.2171370703724902414355995077842727551628614996944e-16
-1.978888888888889	0.0000000000000012339665135872145175704619236314862954023982122457
-1.9777777777777779	0.0000000000000075841537653370591174550233352956435251155350928068
-1.9766666666666666	9.0532430948719891780851203364087801127408535692735e-16
-1.9755555555555555	0.0000000000000052502263979237270369921296816492180440557929639278
-1.9744444444444444	0.0000000000000087340865797578691217615943315735005314716413465274
-1.9733333333333334	0.000000000000035278605747062538859800265301232272906816267606838
-1.9722222222222223	0.0000000000000073625242029959224090944329867499573233848624135108
-1.971111111111111	0.0000000000000305394635737157942571474619661446076000493076532
-1.97	0.000000000000047536056188608449780671567441569782977715220886629
-1.968888888888889	0.00000000000014275398094574823083322168516421267450354184874851
-1.9677777777777778	0.000000000000047578128759868275502695475050500908993191200315761
-1.9666666666666666	0.00000000000015136057178118549934726071481514054596503597860045
-1.9655555555555555	0.00000000000022666716961320246855100004099371261037563499087559
-1.9644444444444444	0.00000000000052724590711538431604942350502375989572270242861828
-1.9633333333333334	0.00000000000025162279796560632354218371526187881778436226717978
-1.9622222222222223	0.00000000000064238452886282349214987937482500568200624115260495
-1.961111111111111	0.0000000000009196753937247347773486360890661982224444870273305
-1.96	0.0000000000017243991488106781309770940150451126111494599593481
-1.958888888888889	0.0000000000011175738660558760996564246136200752387786989679947
-1.9577777777777778	0.0000000000024124099014064538180471280993842447835408519494086
-1.9566666666666668	0.0000000000033116524628785043685202754648696636316035975538477
-1.9555555555555555	0.0000000000053668778670864603873183430609190209798227126106633
-1.9544444444444444	0.0000000000043663356187143000907131469432649441372673398467832
-1.9533333333333334	0.0000000000082404311211790942170771747801898003276736759758685
-1.9522222222222223	0.000000000010793856979204587214923031112498503557322812614917
-1.951111111111111	0.000000000015749920690288125109828909431912406180105230204978
-1.95	0.000000000015206580193855115948413454527734416988416796454136
-1.948888888888889	0.000000000025393079250767504481369017751383164711005684353458
-1.9477777777777778	0.0000000000321543916702951787475179054475794266114043906715
-1.9466666666666668	0.000000000044309809894064579135133279572801172801530461081747
-1.9455555555555555	0.000000000047110556663834832306546619741353543332464390567989
-1.9444444444444444	0.000000000071733908633521962233856463719420517352266191242792
-1.9433333333333334	0.000000000089833252429977639384975623049911804516507939424576
-1.9422222222222223	0.00000000011956708265926798167906204241983525817328018380233
-1.941111111111111	0.00000000013584253158844475994012494669450604321056827028689
-1.94	0.00000000019274002021423350146270073474777059578044810615787
-1.9388888888888889	0.00000000023690021991641390247557809228717482688507032987309
-1.9377777777777778	0.0000000003029802033364461160882604076836082961018647222867
-1.9366666666666668	0.00000000035917765301025509103609314247777526045869592509508
-1.9355555555555555	0.00000000048700431934033386843236970212092221292630763192109
