-2.0007716049382718	0.0
-2.0	3.5769093360654295326637065065342601617114837110751e-35
-1.9992283950617284	0.0
-1.998456790123457	0.0
-1.9976851851851851	0.0
-1.9969135802469136	1.552840617817600335750297193771026232342540897522e-33
-1.996141975308642	0.0
-1.9953703703703705	2.9667028896899865845316084042521570269445876016363e-34
-1.9945987654320987	2.7616764337181646359023209842195393738659654525012e-34
-1.9938271604938271	3.6500458256790697138214483677667243355339056604764e-32
-1.9930555555555556	1.553014815929049965058006359024246173342633674134e-34
-1.992283950617284	1.4009543108237490617871524114439672405190683429835e-32
-1.9915123456790123	1.2940160940586800911910926560872521938186799561346e-32
-1.9907407407407407	5.7170859752243011397190512772196156761551370915399e-31
-1.9899691358024691	9.8176040114173951270957166994103224220105567443186e-33
-1.9891975308641976	3.3080706937201682314648647343472640593934156624771e-31
-1.9884259259259258	3.0470071938079826147020294543798807488744602415949e-31
-1.9876543209876543	6.8195514351102121283440248202135582095510603636291e-30
-1.9868827160493827	2.9380155616708385061420210856172052577257061502714e-31
-1.9861111111111112	5.2941472467872525578112991480428324042139202052867e-30
-1.9853395061728396	4.9277986362414572533153034412954401545494985570019e-30
-1.9845679012345678	6.5820061827985686766965050388060060489762023004967e-29
-1.9837962962962963	5.5924291949463893653813363036374737387058119229623e-30
-1.9830246913580247	6.4152061615345075041757407845441848447875060873472e-29
-1.9822530864197532	5.9312243323726259066346197837382165895150842718008e-29
-1.9814814814814814	5.3526291497212531677950838574687169767778708619871e-28
-1.9807098765432098	7.8440185289925662409715976380185904661446971881356e-29
-1.9799382716049383	6.2478164751116667881238238160998444246500202208977e-28
-1.9791666666666667	5.8387771588583632279435777868585931711637204712106e-28
-1.978395061728395	3.7324037246203813058576042775381589107181039364729e-27
-1.9776234567901234	8.5541014347572003476110411154737524499125367427506e-28
-1.9768518518518519	4.9791073222983439106464699873522562501216474668751e-27
-1.9760802469135803	4.7659883981555819817003296254940372756612493943614e-27
-1.9753086419753085	2.3263010757140901629564000496427967061387574046362e-26
-1.974537037037037	7.6498351601543785684075337330720736356802295938238e-27
-1.9737654320987654	3.5316603794526835568416952405093101994536926458829e-26
-1.9729938271604939	3.426894613672391649294570147422656583752809539031e-26
-1.9722222222222223	1.316949505238404538782982010639350984114240483246e-25
-1.9714506172839505	5.9080163892047164455268763163664697189600557278448e-26
-1.970679012345679	2.1873804897278741633278239346978402659606295441782e-25
-1.9699074074074074	2.1850400442982263736106101569304826900589568426749e-25
-1.9691358024691359	6.8954201983456838664711663754364789432582685411069e-25
-1.9683641975308641	3.9641242385052387274043656280425051951582437869944e-25
-1.9675925925925926	1.2201780714934577482208802342126853355909826296227e-24
-1.966820987654321	1.2519975138329824616451364416293707166557784088855e-24
-1.9660493827160495	3.3669921354941405999239193004049422344444459229858e-24
-1.9652777777777777	2.364354453692061787668551216048080793372984255617e-24
-1.9645061728395061	6.2422424661804854797327562705115048464102744591603e-24
-1.9637345679012346	6.6601947505148625055197392813937536463636351333721e-24
-1.962962962962963	1.5405814164463096166323327570830178012302806405286e-23
-1.9621913580246915	1.2704393908972625314485170199999351090147407912603e-23
-1.9614197530864197	2.9214121765836139478145416197066131376514683795845e-23
-1.9606481481481481	3.2146155005170765709734487787437547587490234023881e-23
-1.9598765432098766	6.6595044907604391883125718306623314421752457437212e-23
-1.959104938271605	6.2173616525925658310068759722105413566908771240949e-23
-1.9583333333333333	1.2803442287593919077867655472069187459604581622431e-22
-1.9575617283950617	1.4537843556326928202028337360442136721014300713301e-22
-1.9567901234567902	2.7368386206922350668733425085836104704037023873662e-22
-1.9560185185185186	2.8271338209371447556450486369007446383401162196394e-22
-1.9552469135802468	5.3062434194858560978175938485930994019643713545506e-22
-1.9544753086419753	6.2352638165038501876616059611683855387675757689143e-22
-1.9537037037037037	1.0793734377987606320247155997890601359317228921124e-21
-1.9529320987654322	1.1940753414020948562224337241329513807905855563057e-21
-1.9521604938271604	2.058377883943087295818347554130972994984142701888e-21
-1.9513888888888888	2.4789330409300159684480974637439945457426793797186e-21
-1.9506172839506173	4.0430195610386705898530201770270234726682169313489e-21
-1.9498456790123457	4.7168191228350898974219719279372239829748590450856e-21
-1.9490740740740742	7.6399185252247655413997575219997947815211310368934e-21
-1.9483024691358024	9.3402724638799116867754786003120684147716175401533e-21
-1.9475308641975309	1.4461703202615697543936376148429026095559051997487e-20
-1.9467592592592593	1.7568998834259533720714054434441597556789598703115e-20
-1.9459876543209877	2.6909560298408285872236423705782422079308011050984e-20
-1.945216049382716	3.3463319451054664004108570545758967175168995660886e-20
-1.9444444444444444	4.9611735682367751906801173526986907523639457258857e-20
-1.9436728395061729	6.1534684635539685099021332336228498347560368424282e-20
-1.9429012345679013	9.0344073769326866514331436257369845779429264838686e-20
-1.9421296296296295	1.1409398048374931969917040901724970406888578545515e-19
-1.941358024691358	1.6403298110353341494069441821360296522652930961224e-19
-1.9405864197530864	2.0645940382570448889545791963966621619040335959147e-19
-1.9398148148148149	2.9492282237356669232142698686137847130961036591153e-19
-1.939043209876543	3.7604150040313039867296730235304306874909479254569e-19
-1.9382716049382716	5.2506099676467086619025808187174802409993359118068e-19
-1.9375	6.6575248532691875538599530674554927092030724881344e-19
-1.9367283950617284	9.19038728951783671023541425269987981368565292604e-19
-1.935956790123457	1.1762921148434630158480059714422526537738419493193e-18
-1.9351851851851851	1.5998627981996065748808330137903119664869286331531e-18
-1.9344135802469136	2.0373652877465254861631489218529432173170891371767e-18
-1.933641975308642	2.7636588063342635118595018105794306324152279767432e-18
-1.9328703703703705	3.5299326060558905660398861831481972760525809395544e-18
-1.9320987654320987	4.7324373830779219520431252721700400267920084321573e-18
-1.9313271604938271	6.0378746882257565995706105592063161270668143265789e-18
-1.9305555555555556	8.0170172793256741338489123727700938954896236029244e-18
-1.929783950617284	1.0279108978721461855230913153475722638138932255563e-17
-1.9290123456790123	1.3458399041894997343965910112995232822743556157478e-17
-1.9282407407407407	1.7114046805940936128151107065889363703934383609454e-17
-1.9274691358024691	2.2465597155184400079515480982115960597478685846857e-17
-1.9266975308641976	2.8674721179336033374734298265235407248492880937679e-17
-1.9259259259259258	3.7185672432685039883860719412463824756207794094423e-17
-1.9251543209876543	4.6916402562212449116534964726480376081762452944025e-17
-1.9243827160493827	6.0790576273521519728000144209499430793520477145135e-17
-1.9236111111111112	7.688310163907548811409473087571209185164156860276e-17
-1.9228395061728396	9.916347802026716117843751163697329162145653426326e-17
-1.9220679012345678	1.2546503185140616941099200589724215118000651780089e-16
-1.9212962962962963	1.6095534757419379307736117398413014549187983384821e-16
-1.9205246913580247	2.0239591019931241911472819070851231217058110764417e-16
-1.9197530864197532	2.576693210079969306043379905001581208793158003982e-16
-1.9189814814814814	3.24218410782201710547791245864996494131696132004e-16
-1.9182098765432098	4.1027600311993543325712595820337393198333599897272e-16
-1.9174382716049383	5.1589292281448231414171711026988883709503333014691e-16
-1.9166666666666667	6.4890956825155908701362916054993898249671189637273e-16
-1.915895061728395	8.1270150034455811370838785998392306217192945592752e-16
-1.9151234567901234	0.0000000000000010205321330820684624186276954813031666993077293342
-1.9143518518518519	0.0000000000000012754309255453211195454996522612724943684903012294
-1.9135802469135803	0.0000000000000016013278097691696236031352737380614683267845534385
-1.9128086419753085	0.0000000000000019851761254552748911966435698180740023243667638289
-1.912037037037037	0.0000000000000024758403119155482864670851154684972476325142740566
-1.9112654320987654	0.000000000000003071800858204383476298356570628745944681231531564
-1.9104938271604939	0.0000000000000038005061762849984976562520475939322640195553696258
-1.9097222222222223	0.0000000000000046918700949647493279326748464217030076640935218599
-1.9089506172839505	0.0000000000000058133589333291727922549580651231178479805536424371
-1.908179012345679	0.0000000000000072022592302814685554084727762448735845951328534052
-1.9074074074074074	0.0000000000000088839904867502338421034875143500836377362190811324
-1.9066358024691359	0.000000000000010886850564963830110545869268644758551656798028592
-1.9058641975308641	0.000000000000013449020159499179359390085523422469834440002234793
-1.9050925925925926	0.000000000000016352521625046383680183284747420249442918380350485
-1.904320987654321	0.000000000000019982025543813592057239597437964716571248275543398
-1.9035493827160495	0.000000000000024488825417300101807856473821081720281342210781901
-1.9027777777777777	0.000000000000029691598445581572388548189692161881046067409667396
-1.9020061728395061	0.000000000000036286664379099307369706179402427822052642308506528
-1.9012345679012346	0.000000000000044295412362413506341996865979414991349243722753583
-1.900462962962963	0.000000000000053674230482317556959780215593532428527066683901125
-1.8996913580246915	0.000000000000065465524852166979753757424652543708585070125104421
-1.8989197530864197	0.000000000000079049614428598726199792696445443423559562247279014
-1.8981481481481481	0.000000000000095542961601709717351662859780170073195152787558907
-1.8973765432098766	0.0000000000001157483178242944715767866666740449160390466677618
-1.896604938271605	0.00000000000013971118446140983975831873688653805131117464140432
-1.8958333333333333	0.00000000000016867325525702151211109466423139053326321661108422
-1.8950617283950617	0.00000000000020321359024410591069384482397232570143157549141603
-1.8942901234567902	0.00000000000024496498504834912578455342853570212331661061880601
-1.8935185185185186	0.00000000000029316597174639878977924872977926900067254788910008
-1.8927469135802468	0.00000000000035348802888567207969520607370771917981924091018722
-1.8919753086419753	0.00000000000042256780394746749193383229101388503967038789983264
-1.8912037037037037	0.00000000000050418405760759316310020349540080441052528152269868
-1.8904320987654322	0.0000000000006046226613881987190441769710467064897623234350891
-1.8896604938271604	0.00000000000071847531668159068648334309234427081351753485464102
-1.8888888888888888	0.00000000000085484087389186611316558253825803499414152538337581
-1.8881172839506173	0.000000000001013771791858757545734911470208618533911961659126
-1.8873456790123457	0.0000000000012069097817807288476158204931341212440281606944059
-1.8865740740740742	0.0000000000014283730261896855539171532485536195840788151756158
-1.8858024691358024	0.0000000000016880143537321536934069275486953619029432636393933
-1.8850308641975309	0.0000000000020053249405789414520492335650355010515626189874766
-1.8842592592592593	0.0000000000023686856214035396694047968750510615699678527824306
-1.8834876543209877	0.0000000000027818753882618333667223728342409662421290722774717
-1.882716049382716	0.0000000000032952743930861503543466013885715957541340687724673
-1.8819444444444444	0.0000000000038676078727011951374819033183610600499741168420995
-1.8811728395061729	0.0000000000045472266698917797225791553496263887552138486925029
-1.8804012345679013	0.0000000000053487262903553564289746042318955389045690483288877
-1.8796296296296295	0.0000000000062733971938219475950530948266071408429019469954116
-1.878858024691358	0.0000000000073582110943945684411824068619792995615476948907377
-1.8780864197530864	0.0000000000086228931952770128361773893253188747041591400605519
-1.8773148148148149	0.000000000010114164054031153010339314390720460314803105596048
-1.876543209876543	0.000000000011870364614215756983620811347472530855423865920316
-1.8757716049382716	0.000000000013860906883184995540516566164881852943557734957814
-1.875	0.000000000016190025169593303292354205037500181870023088269471
-1.8742283950617284	0.000000000018888573576746357762468365883610224463125746366432
-1.873456790123457	0.000000000021962099544276736530669495278323638183709134516098
-1.8726851851851851	0.00000000002552663362021440654888792055239896135516685181343
-1.8719135802469136	0.000000000029592993213301444461950090235704576269603077118904
-1.871141975308642	0.000000000034382950933896254745875912880069881312712051568282
-1.8703703703703705	0.00000000003983225164752882188868420985770519897451741671614
-1.8695987654320987	0.000000000046134978518262944726980642281345455581623013697269
-1.8688271604938271	0.000000000053497791747210878496147797181359638512646120356595
-1.8680555555555556	0.000000000061685872464860550375462309457691673607172024725276
-1.867283950617284	0.000000000071212484497482215275137409806387103591343546793993
-1.8665123456790123	0.000000000081819535344983514711670593221811106886341320245102
-1.8657407407407407	0.000000000094421279627446720346886301955667331808494744089453
-1.8649691358024691	0.00000000010922749021892555968163868301350158977203278833043
-1.8641975308641976	0.00000000012496933350394502969748380811129284768485584005196
-1.8634259259259258	0.00000000014355988173734231154913724647871642863700348668134
-1.8626543209876543	0.00000000016537650335388460926747384030059259453451289950404
-1.8618827160493827	0.00000000018940030696954061435895915588023776453927714722404
-1.8611111111111112	0.00000000021620126278550859797625237013751586315964318937898
-1.8603395061728396	0.00000000024742320548909483128043658033394893374774485530094
-1.8595679012345678	0.00000000028370217521108990185816070467696904749810756602225
-1.8587962962962963	0.00000000032172552654957242020313840820085925833430507955252
-1.8580246913580247	0.00000000036772896548493292020804508742582071642212438150586
-1.8572530864197532	0.00000000041905573339693907574638715704825243432360301324155
-1.8564814814814814	0.00000000047768609577827399459807305529757994472792649864825
-1.8557098765432098	0.0000000005435750821846186528806619468856764515773804303709
-1.8549382716049383	0.00000000061870019039928309487364499328603726671034251886311
-1.8541666666666667	0.00000000070378104486199274071801741602556623797050914862204
-1.853395061728395	0.00000000079873244356326341322207533417570926586384078342041
-1.8526234567901234	0.00000000090273567541560753529528873744972947351972855180087
-1.8518518518518519	0.000000001024367824981560409355744212134754007663869699004
-1.8510802469135803	0.0000000011609116624166209550242888503741136517729912226598
-1.8503086419753085	0.000000001310537057193224341821840841522267496985473553074
-1.849537037037037	0.0000000014865014641459364392539408369278999105034443683653
-1.8487654320987654	0.0000000016838767323084104994994998315560934977936243880615
-1.8479938271604939	0.0000000018964877668025848336225825089349701361757043690025
-1.8472222222222223	0.0000000021459625731746135264073828914605359194244319763054
-1.8464506172839505	0.0000000024133476375358676598473160299497322361898981601002
-1.845679012345679	0.0000000027170194948217626417183160932260158745355263821201
-1.8449074074074074	0.0000000030580233543129018452216866700490856264505858151318
-1.8441358024691359	0.0000000034293839243950764568281018758810983538639833894812
-1.8433641975308641	0.0000000038527194525879891516070378170168504678238481541092
-1.8425925925925926	0.0000000043277743481919109215511296359710284610125434992442
-1.841820987654321	0.0000000048635835232605712337470546968299255802621435500078
-1.8410493827160495	0.0000000054507126802361923764564995215786113938467558569277
-1.8402777777777777	0.0000000061137728581294023950776138997623890311035853269087
-1.8395061728395061	0.00000000681679170270579081323704904839198618705297814734
-1.8387345679012346	0.0000000076314591543420797443768540088337891079276932809655
-1.837962962962963	0.0000000085184403737976328341384442202195076883778220564606
-1.8371913580246915	0.0000000095026056354109740885522170271503250325833695853795
-1.8364197530864197	0.000000010595883072162999129520988158127773682296017341252
-1.8356481481481481	0.00000001185492311866694000668814310950427528206947545519
-1.8348765432098766	0.000000013229398813969499435991198681698084003903982034472
-1.834104938271605	0.000000014685982699681052749164201491671347347950829061722
-1.8333333333333333	0.000000016292177201148985678026435465331664601769500563959
-1.8325617283950617	0.00000001808452564228713716107644132083237997472986530315
-1.8317901234567902	0.000000020018358893689059746691720137145296122831898575455
-1.8310185185185186	0.000000022221273033503950404402397296816278643073020518115
-1.8302469135802468	0.000000024575910868729514792075322732200021333199090360847
