8	1.724707707494205	1.9116182705604332
12	1.717801223951513	2.233535956603546
16	1.7137972779047423	2.477710688866378
20	1.7140438000499938	2.600809637031463
24	1.710324951775753	2.7501752625216063
32	1.7069612678055441	2.998177779182898
48	1.7017798834003237	3.3385082706902107
64	1.70153196418093	3.5595618303756615
96	1.6962953420734086	3.775223222715623
