-2.0625	0.0
-2.0	0.38783001928022324940919894604407938164592319871852
-1.9375	0.0
-1.875	0.0
-1.8125	0.0
-1.75	0.22730407930719226438400169960480616598205886320232
-1.6875	0.0
-1.625	0.043305056838995972965475159198994215561125036278881
-1.5625	0.040237281283936966169478879268706510514203324395039
-1.5	0.061215141717086940709051151601374810710443435021931
-1.4375	0.022907509466887318993124310459441128173809998449249
-1.375	0.036033371162861605951899513585305856916096622019159
-1.3125	0.025549866590650163663148827103920024376821510805961
-1.25	0.026415611302362729996829217148341684188436967756533
-1.1875	0.022316963741140469443712228714154029802229483232814
-1.125	0.021071958006347168428067965125848131048257838510993
-1.0625	0.017983142165210852385830564160750359184447353228212
-1.0	0.016549814883016012580419224781901442444475901446339
-0.9375	0.014528030954808902805250077800837658884630409697947
-0.875	0.012368035749984270300076323517554638467335919843159
-0.8125	0.010836293490127872444572803609984505074368982519697
-0.75	0.0069069559530796185074669654660221549805549610679978
-0.6875	0.0037998279911766884547865309277323163982610333752718
-0.625	0.001806631280600538490319121140332007824827645794666
-0.5625	0.00071785974324118774378698601609512936876848797029619
-0.5	0.00023653241210350114048373891702830499728220643446096
-0.4375	0.000063541335449944248763763000281854431553176922239341
-0.375	0.000013802384136398062205302207104902057773888724923331
-0.3125	0.0000023442322313661999689417008266005902578299890112948
-0.25	0.00000030076706010958153135476475392510418972448181598278
-0.1875	0.000000026545010467992791442261954712543361346533863632524
-0.125	0.0000000014150774189477589618718675487285048535787020946403
-0.0625	0.0
0.0	0.0
